value_reference	name	uuid
13818	Mochenwa Dispensary	7c61b691-3d08-4bcd-b224-6bd6861ad937
15192	Mochongoi  Health Centre	129c4742-d3f6-41ca-a4c7-91e5b6edf8f8
18367	Modaan Clinic	e98d2732-cbca-4925-a8e9-ce8cfd2bfe2c
17126	Modambogho Dispensary	d78aec0d-3ac0-4fa3-bee7-2ca0c8572c3c
16021	Moding Health Centre	d5dfc9da-acc9-477c-bd57-f90f70cd7915
13410	Modogashe Clinic	351e5a61-7cea-49c8-af6f-fd06afca83e9
12540	Modogashe Dispensary	52e82b5f-ae9c-4fd9-bf22-04fdd7a454a2
13411	Modogashe District Hospital	678a9fb6-0c70-43f6-85cb-04b809a15c94
15193	Mogil Health Centre	8c714576-e6f5-4c53-89d1-d86ebe77f1fe
15194	Mogoget Dispensary	925f7284-a7bc-457c-90c2-a4af359d75a0
15195	Mogogosiek Health Centre	5218591b-07ca-46c7-a7e6-6cfd43e309f3
16327	Mogoiywet Dispensary	6ab7c33a-6344-42cc-b543-ad57a7fee58c
17713	Mogonga Maternity And Nursing Home (Kenyenya)	75a25217-70dd-4831-82a4-dee97ad69640
17583	Mogonjet Dispensary	790d7ff0-c7c9-4aa3-b113-1442fb37a463
15196	Mogoon Dispensary	61ebfa46-62a3-451b-b98f-8cd71d92791a
17323	Mogor Dispensary	3ca859b6-cd69-4ad8-856b-9befb37ce824
16721	Mogori-Komasimo Health Centre	31d8e7bb-30ba-4de4-b1d1-2033aa092f3c
15197	Mogorwa  Health Centre	dcc58989-5dbe-4a0e-a246-ad3fa57a72fa
15198	Mogotio Dispensary	f7df9756-12d3-4236-ab10-1bc372402848
15199	Mogotio Plantation Dispensary	e1feb0da-b84f-4d0d-95f4-22007775d586
15200	Mogotio RHDC	89e75e5e-5e63-49df-8ce8-111b09d7185a
16869	Mogusii Clinic	d997469f-87eb-4d00-a3b6-42276ce93d90
15201	Mogwa Dispensary	5f1c3178-b9d6-4908-948d-49250bb01b28
15202	MOH Outreach (Trans Nzoia)	b825122b-cdf0-48b6-9ef7-292882d0d510
13095	Moi Air Base Hospital	df22c152-145f-4b2b-b457-3816e5d0b4f9
11640	Moi Airport Dispensary	5bbf0f41-0bed-4e44-828b-3415f81cf6f1
17485	Moi Baracks	c49c51af-0518-4804-a762-96c2cd5ef3d8
11641	Moi District Hospital Voi	051cadef-bb03-41e8-98bc-43e21181f5be
15203	Moi Ndabi Dispensary	2c9fc0e1-fc4a-4522-8290-b3fdd7292550
18363	Moi Teachers College - Baringo	a9f323c1-6301-43bf-8a0b-16fa8fa0414b
15204	Moi Teaching Refferal Hospital	a7222ea1-bf3c-47c6-8d04-29154c800f0d
15205	Moi University Health Centre	5930d6fa-3a1b-4c69-aec8-3a371938e1fa
18576	Mong'oni	72634190-e1e9-4943-bf1a-b3e1a93ab81a
16982	Mongorisi Health Centre	c9b4e86c-4777-41c4-b5b1-ea7732664732
17601	Monguni Dispensary	791d0924-210f-47d2-a3d8-b6548e8df5be
13821	Monianku Health Centre	f0d7ff6b-c513-478d-b4f9-a1a80a7fa3c6
10734	Monica Clinic	3cf160fb-dba1-4247-84d8-98f2079a9cee
15220	Monirre Dispensary	751b99f0-aa62-4b61-9510-ea6d8b7941c0
18447	Moogi Dispensary	deac8d38-cd3b-4e99-9a34-bca0addcc514
15221	Morijo Dispensary	1bdad877-9582-4312-a3c5-7f5f55f0c1fe
15222	Morijo Loita Dispensary	b631a507-836b-4c36-8544-a3d4b62e4c01
15223	Mormorio Dispensary	29307be3-c3af-49a1-a378-8c2e583c4f97
11644	Morning Star Medical	9ba1c584-4af0-40d8-b1b5-39f952cb43b7
18231	Morongiot  Dispensary	dfe85a68-5140-4d36-8fb2-5624cfd69e78
16024	Moru Karisa Dispensary	4f1726ca-1137-4e25-9087-5e7e5b3e23a6
15225	Morulem Dispensary	c6c87af9-fff1-4694-9958-2ddf1f005fd9
12541	Mosa Dispensary	2adcdbeb-b75d-4877-ae80-192eac03b2f7
16261	Moshi Clinic	30838353-b70a-4c22-9c55-aa7209205088
15227	Mosiro Dispensary	0c98837d-bc32-413c-a709-f3f037c22b83
15226	Mosiro Dispensary (Kajiado North)	9badf666-940b-4c56-9a4a-32bf8ef4badb
18580	Mosobeti Dispensary	d3191640-0264-49ef-9ac7-bbb53146d741
15228	Mosore Dispensary	11208264-4f71-430c-9b3f-583a1909f3b3
15229	Mosoriot Rural Health Training Centre	765e47f6-c7ab-4d4f-993d-596652995786
15230	Mosoriot TTC Dispensary	0c6e4fd6-fc3e-4190-96f5-d0d3864e69a9
13823	Mosque Dispensary	d36b95a0-8270-4df5-8157-f01e16358f89
17363	Most Precious Blood Sisters Dispensary	01e41749-2f65-43a2-9aaa-8eb525f9de66
13824	Motemorabu Dispensary	3781bfa6-2a1c-49b6-8d0b-2813fb43372e
15300	Namuncha Dispensary	b57668f5-1c52-4658-b0fb-6005678eb36d
17541	Namunyak Clinic	5b609048-6964-408b-be77-43f2022233c1
17773	Namunyak Dispensary	56d8b4af-dc0e-4d72-ad16-5af276a5e01a
16071	Namwaya Clinic	3f4f82fd-d83a-4aa6-9559-7af8681bce7e
12634	Nana Dispensary	2e77bd54-d63d-43da-ac1c-3f9540c98892
15303	Nanam Dispensary	8bc4dbeb-bd16-4507-a996-6e42988d6df0
10820	Nandarasi Dispensary	7313807a-92e7-407e-8ba1-0e2bc03450ca
14179	Nandi Hills District Hospital	a032ad85-887a-4167-a644-b90b6eaf7ad9
17211	Nandi Hills Doctors Scheme Association Dispensary (NHDSA)	928de06b-a9be-4ef6-91df-f55de8c2e04b
16072	Nangina Dispensary	63605b02-e763-41b4-b3fb-a919f859ecc9
11699	Nanighi Dispensary (Tana River)	66b50657-756d-4040-9a2c-af74449b1374
13413	Nanighi Health Centre	384d7d3f-9206-4c63-9254-3d4bea26c9da
10821	Nanyuki Cottage	b661829f-1b5f-4c27-9c90-92b4ddeb60c5
15304	Nanyuki Cottage Hospital	a715719b-23c1-4517-aa59-5822a44a42e4
15305	Nanyuki District Hospital	561c40b6-6db9-47bf-8aa8-c277b5e44661
15307	Naoros Dispensary	c9f46671-2e0e-4df0-8ace-a53f19fcd726
17478	Naotin Dispensary	cc1fc047-94d5-4762-afa7-93025d9f8d68
18070	Napeikar Dispensary	da750537-58f2-4faa-aadd-918c356694b2
15308	Napeililim Dispensary	f49cafcc-59ca-4cf8-aca6-ef9366e9cae8
17249	Napeitom Dispensary	10529342-7946-4ecb-a0cc-b72e388e2be6
15309	Napusimoru Dispensary	29b04b32-a4db-47f9-a116-e4a78daf4066
17300	Naramam Dispensary	1c94c642-b1a0-4b8c-a055-e940be237948
15310	Nariokotome Dispensary	828fd759-fb68-454d-97b0-f10a799683be
13837	Naya Health Centre	44634dc1-87f8-420b-a273-d6d1780fb8eb
17192	Mpala Mobile Clinic	829814bb-dc5c-4d7a-86a1-e4e9d31ba8ad
15236	Mpalla Dispensary	445dbbbd-976d-4d36-b0ed-01e0086ac9c1
18027	Mpalla Mobile Clinic	a9b59c3d-9dee-433e-af5c-0e9d49674c92
15237	Mpata Club Dispensary	30cbfcd2-ccea-4f9b-903a-98bdac9b8c77
18419	MPC Mobile Clinic	46fe960c-430f-467f-9ea3-5a40ccbc94f9
11648	Mpeketoni Health Services Clinic	849bcefb-1e42-4d1d-8ca9-e32de5833d8f
17694	Mpeketoni Health Sevices(Witu)	5fa05263-afb9-42c1-9896-7ca4f6b020d7
11649	Mpeketoni Sub-District Hospital	f65c7ce6-ad50-4181-acb0-f96403472a52
11650	Mpinzinyi Health Centre	6cadc576-4119-439d-ac61-33d5fe78decf
12546	Mpukoni Health Centre	4b17bca4-ee21-461a-a363-df40e3ddffca
10737	Mr Peter G. Mundia	14a82234-dad2-45cc-b0af-ee3bc6e2b40e
11651	Mrima (Catholic) Dispensary	f586de65-0a17-4bcc-b96e-eaf82356f477
11225	MRS - 77 Artillery Battallion (Mariakani)	6845a57d-1c2c-48f7-ae11-e023292a83ab
11652	Mrughua Dispensary	c336513e-eebf-440f-8f26-5f902d8ef0c5
11655	Msambweni District Hospital	f5d6187b-51d1-4243-8216-21650bc91b81
13828	Msare Health Centre	c28e1058-70b8-4fc5-9940-1f053f15820c
11656	Msau Dispensary	ee96b7cf-9e5b-4e50-bcde-aa99c0663ace
15238	Msekekwa Health Centre	7d461fc5-691c-457d-925d-85912105c48d
17651	MSF Olympic Center	d1d144a8-6e50-4756-a66b-7a5dc46b8df6
11657	Msikiti Noor Medical Clinic	1d60f063-0f7d-41a9-bac0-b4cc856e8891
18055	Msomi Complex Medical Clinic	1c6c838e-a7db-4fbf-a9f9-6b4179bf242b
11658	Msulwa Dispensary	e9ad3bcb-d206-46e9-8867-94411ca5ddbe
11659	Msumarini Dispensary	1fe85b88-bec9-433d-be6e-cb79e4a3a806
15311	Narok District Hospital	92d2191d-600d-445d-aca5-9b569c1bfa4d
18299	Narok university college clinic	56f340f8-957b-4aec-805a-7b84e9125315
17326	Narolong Dispensary	e1bcac39-7bf4-4377-a639-dfffeef1b676
16689	Narolong Dispensary (Trans Mara West)	c2aacc15-a14f-44fe-b2a3-9d8b1e8c3d23
10822	Naromoru Health Centre	19808acb-14e3-4f32-87ee-a30e369c8eb1
15312	Naroosura Health Centre	2f6663fd-82c5-421e-a8d6-bde828c4db37
16221	Narrapu Dispensary	67238d58-240c-4e6a-b3d9-e6c7cf2e2146
16816	Narumoru Catholic Dispensary	06b96838-acbe-4c36-bf62-44994913e71c
15313	Nasaroni Medical Clinic	d5d99765-25bf-4770-8b04-8e6dedabaf3e
13119	NASCOP VCT	60c453f5-a603-4bb1-bdc9-12a824559892
16074	Nasewa Health Centre	a99365e7-6299-45a5-bf60-147e1079a2b8
16075	Nasianda Dispensary	bb5f5c0f-2c8d-4630-a2a2-1775569431b7
18355	Nasiger Dispensary	5505eeef-561c-419d-91d5-53c792a1d3a3
15314	Nasolot Dispensary	a1412135-01aa-40e9-927b-b0867c18dfbb
17194	Nasusi	12832a50-0dff-4d93-9dc1-1e3a51d320f0
16076	Nasusi Dispensary	b69e3d8e-6b6f-4efa-bfcb-b9cd44d71ac3
10824	National Hospital Insurance Fund Central	bd69029b-62b1-4e9f-9b0a-fecf536667da
13194	National Spinal Injury Hospital	53e1da8c-9f10-4a72-ad9d-da9fb1c51f0e
13130	National Youth Service  HQ dispensary (Ruaraka)	f0a0aafe-6ec7-4322-9c51-12ba302a6c30
16077	National Youth Service Dispensary	162a3d47-6bc9-429b-91bf-0d20ba9116fb
15315	Natira Dispensary	e3f95c9f-94b4-4ca9-984e-39c114e567bf
15316	Nauyapong Dispensary	0d88fd7c-8564-45d1-a1de-683f97f80687
16078	Navakholo Sub-District Hospital	52e5223c-552b-4cd3-8012-b1ee67144159
11514	NAWACO Clinic	c914968e-b7f2-499b-af38-d23dda1248e5
15244	Mugango Dispensary	2eeb6166-e2e8-43b4-9514-fe4c11d23297
12552	Mugas Clinic	0294e60e-5cd6-4688-8e5e-5fe92563b5b9
10744	Mugeka Dispensary	4160600b-008d-4d10-b84f-5da278381144
10745	Mugoiri Dispensary	20136658-29b4-4015-9ef4-f71885b0d215
17597	Mugomari Dispensary	0c3996b7-b403-4089-8917-ed88847bdb16
11675	Mugos Clinic	077d282f-6d29-4155-a4f1-209f89f7a229
12551	Mugui Consolata Clinic	11692f19-c4f4-4b31-943d-65b8781ac30b
12553	Mugui Dispensary	21beee75-72d8-463f-8990-860341d3d449
16507	Mugumo Clinic/Laboratory	f3c8e458-5622-404a-99fc-b0e849f49de7
10747	Mugumo-ini  Medical Clinic	5414cc15-21c4-47b0-af08-9efcb3d0af02
15245	Mugumoini Dispensary (Kipkelion)	795b7ff4-6b27-46d7-827b-b934e28aafa1
10748	Mugumoini Dispensary (Muranga South)	b8cc27b1-34eb-4b23-b9a7-1879fe94fbae
16612	Muguna West Clinic	990edd92-e466-4a29-a40c-3e23c69c8201
10749	Mugunda Dispensary	107dead1-efc0-40aa-9662-c404ab8de23f
10750	Mugunda Mission Dispensary	8c7cc590-2f69-4955-b215-f2896bb3b77c
10751	Muguo Clinic	cd5de070-6bb5-4d87-8f2f-1149743be6d0
15246	Mugurin Dispensary	a5ad0662-cb5a-4651-9ec6-04053605934b
18391	Mugutha (CDF) Dispensary	80230560-af8c-4c20-9653-cc66ec66f7c5
12555	Mugwee Clinic	084754db-3c1c-44ae-8682-2db8d767c15c
16026	Muhabini Medical Clinic	bcb0accb-177e-49cc-b620-400168ea2905
16027	Muhaka Disensary	8992d753-e629-4db3-8b83-d0cfda102b98
11676	Muhaka Dispensary	b6231cc3-317e-411a-bdd8-c50581dc9a9c
18788	Muhamarani Dispensary	041160ac-b4f4-4985-bb9d-450f8a747188
13831	Muhoroni Sub-District Hospital	93d6461e-9d41-4587-988d-dd6a68a81e1a
13832	Muhoroni Sugar Company (MUSCO) Dispensary	33035a59-7945-4f75-bf78-4cf850d69788
17484	Mariestopes	50b1bb74-cd24-41be-8cf7-16b0cdead34b
15137	Marigat Catholic Mission	2b9bfe34-132e-4950-8160-3df7de406d2e
15138	Marigat Sub District Hospital	ca098cfc-d1d8-4afa-b97a-f1af4b57d57e
10691	Mariine Maternity Home	3955a49d-8e63-4290-9b1c-f557bbfb3643
10692	Mariira Catholic Dispensary	9bab355d-d917-4082-b55a-057c8a914981
11571	Marikebuni Dispensary	8178a6fb-7d80-46ec-957a-8c10cc02c828
18431	Marimani  CDF Dispensary	aeae4fa7-f130-408f-9f8e-4b8458c91eeb
17658	Marimanti Med Clinic	b487953a-1d51-4f7b-9ad0-e83bef368f57
13777	Marindi Health Centre	7af759f4-15ed-4c08-b364-c9d220b66b19
13069	Maringo Clinic	5ff3db31-e85f-4316-b7f2-1c55f0a0cca5
15139	Marinyin Dispensary	c3c5796f-f0f6-4381-b535-89b840aadffd
15140	Mariwa Dispensary (Kipkelion)	50758bdc-f63c-4984-8f61-8ea9bd86e2e4
13778	Mariwa Health Centre	770e3886-af5b-43c4-bef8-f69363a0b22a
15141	Maron Dispensary	4c769d20-e994-4899-84ca-4c37f2efa354
15142	Maron-Marichor Dispensary	f1550e8c-f5b1-440e-98fa-cfa2938a2aea
18767	MARPS Drop in Medical centre	44256f99-6287-46bc-8572-308103d8db33
15143	Mars Associate Medical Centre	d1b03fe0-c86b-4692-b7fd-ade495761f7b
18160	MARS Medical Clinic	ebe2aa35-229b-4f4e-b2e4-5940ef28583d
12472	Marsabit District Hospital	7d8f9709-5fd3-4be1-8238-2008d98180f6
12473	Marsabit Medical Clinic	2fa78794-9dcd-4bd0-9b7f-e3ee603b54e3
16207	Marsabit Modern Medical Clinic	371a3b38-97b8-43a4-92be-6b26c303dad9
10694	Martha Medical Clinic	6ac60903-ee3a-4e6d-84d1-040c08279c19
15144	Marti Dispensary	70b2917e-12a2-489a-8bb8-67bb30116988
10695	Martmerg Medical Clinic	28f779b5-95cf-4612-8930-09ed4eb88757
10696	Marua Dispensary	77c6ca17-7c98-41a5-8995-a1c0bfcfba5c
10697	Marua Medical Clinic	28623d0d-87e5-43ce-b33c-d39d12825d78
11572	Marungu Health Centre	6c04938d-7c58-4e1d-bde8-cb2b2d5c2f69
15145	Marura Dispensary	57d40420-b681-4194-a22a-cba74c781a07
13070	Marura Nursing Home	53aad538-a1b5-42b6-ab37-e013982b619f
18553	Marura Nursing Home (Ruiru)	18d434ea-0fbc-41bd-ac02-0ffe17e805fa
13071	Marurui Dispensary	bcbf8c68-3ed4-4263-9ee2-25897800b0b4
15146	Mary Finch Dispensary	cefc3786-6b98-4187-bdac-8ab33ade115a
12474	Mary Goretti Health Services	d0764643-a8c4-4b87-8035-a4402cdb0498
10698	Mary Help of the Sick Hospital	25176e99-9b02-4c61-b008-250f87a968ca
10858	Mary Helper Of The Sick Ngarariga Health Cenre	5a05fb74-6ae7-4f14-a353-bbba189bb8e1
10699	Mary Hill Medical Clinic	87487db6-c475-43be-ba9f-1cd5fcf85d1f
12982	Mary Immaculate Clinic Mukuru	538b190f-368e-49a0-a9ac-9810757bf72f
11573	Mary Immaculate Cottage Hospital (Mombasa)	b8da812a-22f2-4e72-bccc-88a921c6ab5b
15147	Mary Immaculate Dispensary (Eldoret East)	179b9c43-cd67-4d03-9cbc-af8996342384
15148	Mary Immaculate Dispensary (Laikipia East)	00ded200-32e8-4131-ab24-fddb0cb62a86
10700	Mary Immaculate Hospital (Nyeri North)	d80173fe-6e8d-43be-8bde-625efd188d81
13072	Mary Immaculate Sisters Dispensary	4d8e3e81-584b-492d-8d02-2e9cb5fe348e
16179	Maryango Medical Clinic	43680d9d-a650-4670-8e9d-c940c15250d3
17815	Maryland Medical Clinic	e6ad2347-e235-448d-b0df-53d1e04d119c
11574	Marynoll Dispensary	000f65c7-a802-465f-a129-d1679b78fc19
10701	Masa Medical Clinic (Kirinyaga)	769fe153-92e9-44a9-b496-addc29abbff7
10702	Masa Medical Clinic (Nyeri North)	64fb57a2-e37c-429b-a34a-4a2e8ca20c28
13100	Mukuru Crescent Clinic	3288e40f-0281-4bda-8350-e1b0d325c5f7
18463	Mukuru Health Centre	4062a48a-d0a2-4c8b-a9d7-a57b315832ae
13101	Mukuru MMM Clinic	f61ad842-bbee-43c8-9a9e-605a73d956f2
10760	Mukurwe (PCEA) Medical Clinic	a888b3cf-9c74-4eb1-9625-8322534ee0c0
10761	Mukurwe Dispensary	af75ed48-ed8f-4a70-b0b1-a75e5a8fd893
10763	Mukurweini District Hospital	82396519-8a90-4411-9191-e0387a541c7e
10762	Mukurweini Medical Clinic	83c69dd9-d67e-4c6d-bef2-5049bd6b298e
12562	Mukusu Dispensary	5afe8214-203b-4461-bc71-4db552b87009
15249	Mukutani Dispensary (East Pokot)	a6690c59-5f89-4c96-920d-32b396d4dda0
12563	Mukuuni Dispensary	f9b5bfd8-5d3d-4888-89b3-465d36a5face
12564	Mukuuri Dispensary	7e8da056-21f5-477c-866f-8007dcbd1ee9
16031	Mukuyu Dispensary	61a9aa84-6bb2-41ff-a8a1-25df30946e94
10764	Mukuyu Medical Clinic	867ac0ce-9b7d-4db5-b461-66300c6d8ceb
12565	Mukuyuni Health Centre	6e604a40-7807-4122-b889-9834af0237a0
13834	Mulaha Dispensary	a7d50488-0c34-4e73-b932-e8c70d260d31
12566	Mulango (AIC) Dispensary	9422f772-2bff-416e-baa6-8620e3a02a1a
12567	Mulangoni Dispensary	dc323c0a-cebc-42b7-878b-eb0b1169bae0
16032	Mulele Dispensary	dc59ca8d-004e-4d32-87fa-8a64105dce9d
16482	Mulembe Clinic	358e935c-0db6-49ce-b33d-5462ba361311
15250	Mulemi Maternity Home	03ffac18-44d2-41e6-a3ec-2be4b14e1737
16924	Muliluni Dispensary	8f49a41c-1c99-4d07-99fe-a7eca08d68bd
18451	Mulimani Medical Clinic	60fb5776-7b9c-4e09-81e1-a14e870f28e5
16936	Mulinde Dispensary	eb6e6d68-d686-4890-9471-4301edd552ca
15251	Mulot Catholic Dispensary	1ab33661-38f4-4181-b529-04519ec29309
13784	Masogo Dispensary	ead6ca3c-4604-406e-a806-6c043b8f436c
17518	Masogo Dispensary (Gem)	c2da8b78-282f-482e-afd2-6b60447d6773
13785	Masogo Sub District Hospital	fca30ac8-1347-4c43-bda9-b870fd497ab3
17108	Masol Dispensary	994117d7-3178-4c3f-9762-b552ddf92088
12477	Masongaleni Health Centre	7f73872d-4f85-4fc1-a415-f3560ad4a7cf
13786	Masongo Dispensary	91c1c06b-999b-4cec-a75a-2e0cb0832cb3
18676	Mastoo Dispensary	c1c0627b-981d-4259-b993-76ab399f0c1e
12478	Masumba Dispensary	0387ddee-bf8b-4fff-8238-c3904b2925c6
16787	Masumbi Dispensary	2806548f-3320-47aa-813f-bc9b3cc7ca4a
15151	Masurura Dispensary	2fa59c64-7bd6-44ae-b02e-e635d2907080
12479	Masyungwa Dispensary	55eb00a6-0e10-483b-9f6e-8434206d3013
11576	Mata Dispensary (Taita)	ba8899f5-98b8-4c04-86dd-774ed0754e7d
11577	Mata Dispensary (Taveta)	0de2f9b4-0033-4588-bf1c-d1a86794e64b
10703	Mataara Dispensary	6bda3d43-cbb0-417c-a62f-6392a457d238
12480	Mataka Dispensary	ff21d5f9-1e68-400d-89f2-9dd9536a60c2
13787	Matangwe Community Health Centre	7f2fd89d-677b-4242-8866-0ea7596df4d8
15152	Matanya Dispensary	f38e26f8-f7ed-4a47-a24f-4678f06fef89
10704	Matara ENT Clinic	56798b9d-5a60-4bb1-9905-b510e47b804d
13788	Matare Mission Dispensary	710bd0e6-21da-4d9d-9a23-59ce047f5f08
15153	Matasia Nursing Home	f937f9df-a447-48df-a392-8ce5e60abc3a
13789	Matata Nursing Hospital	de62e5fd-43a1-45a1-ba61-0166d1b58dbe
16003	Matayos Community Clinic	47cae6f5-8f69-41f9-8293-fbf147653692
16004	Matayos Health Centre	fcbf1666-5701-4d3d-a0b1-50d52d7b28da
12481	Materi Girls Dispensary	262a0dba-5012-4e7d-a9b5-d08435289aa9
16005	Matete Health Centre	9d850708-368a-474a-96b7-ff462a0c2768
10705	Mathakwaini (PCEA) Dispensary	3aed0083-b270-4e61-b6aa-1e5b6520b196
13075	Mathare 3A (EDARP)	35c71507-e462-4c41-a920-038e72aa36ed
13077	Mathare North Health Centre	94d50b30-12b9-4941-a28f-e965e378e4c1
13078	Mathare Police Depot	05efac29-17c1-40a4-bc04-cfddb0bb15ba
13076	Mathari Hospital	75c28237-9071-418f-a107-c4a8313a5399
10706	Matharite Dispensary	b3a5a408-ceb4-4235-85ea-fb111b871618
15154	Matharu Dispensary	240480c7-9f97-48e9-b85d-eee1ced0661e
18106	Mathigu Road Medical Clinic	98d764ad-33f5-4365-9b11-372092ff5f6a
12482	Mathima Dispensary	2d6b62be-3d0c-47bd-89ab-a2de226a8ae0
10707	Mathingira Medical Clinic	25eb3f46-dc95-458c-9082-f4481085a262
12483	Mathuki Health Centre	d84a1d77-c4c1-4180-82a2-3b6967be782b
16656	Mathunzini Dispensary	ada665ff-cd92-4694-8644-b8eb4b4c07e7
16927	Mathyakani Dispensary	fdc7952a-028d-4c40-94d4-3e32579ec340
17528	Matibabu Nzoia Clinic	ddaa91fb-cdfe-44ce-8811-c81272dd4b48
17529	Matibabu Ukwala Clinic	f1d1e56c-937b-4d5e-a850-22662db56f9f
12484	Matiliku Catholic Dispensary	7d917d66-d88f-4bdd-bc23-1cc36f7d6904
12485	Matiliku District Hospital	5f07d6ee-78d2-4ddd-a672-757a4112d37b
12486	Matinyani Dispensary	d763a64b-8a26-4d00-8703-ab73222650de
16006	Matioli Dispensary	1e197c97-9570-4084-bb13-58c45a562020
15155	Matira Dispensary	5e213a62-3615-471a-b036-720c70915afc
17179	Matoi Dispensary	fb59eaa5-7f3b-4eaf-b28c-6e4b8c64505d
11578	Matolani Dispensary	abf6a55b-c3ed-49ab-94a4-34614f8ab79e
11579	Matondoni Dispensary	e853fc9c-17a6-4653-ac56-17d16231db8b
13790	Matongo Dispensary	0eae06a4-b64a-42cb-9e4b-56f5f380097b
11700	Ndau Dispensary	e015aebc-d2fb-47f3-8e84-3f950dde8d80
11701	Ndavaya Dispensary	a20bf8e9-d731-439c-87bf-9ff693458531
13839	Ndeda Dispensary	d5766d58-6852-451f-bd6e-4f5c9ab1e047
17345	Ndege Oriedo Dispensary	b19832f9-44e0-4025-848c-4093b6a27764
10831	Ndeiya Health Centre	6ff9921c-6e14-4917-9a57-210f88e25fd4
18245	Ndela Dispensary	9eab03bd-d31a-4236-a571-5e98a546b931
10832	Ndemi Dispensary	b7bce52b-4aa3-4685-9da4-72c000c2720e
13840	Ndere Health Centre	ac32cf52-ee56-4879-b6e2-a3045a7ad917
16660	Nderema Dispensary	3024e7fd-73d3-4ae7-bf53-80dd65579721
13841	Ndhiwa Sub-District Hospital	737e2994-650b-4e00-be02-365186906815
13842	Ndhuru Dispensary	8c93bdec-1a96-40e4-998c-037607df2cf0
11702	Ndilidau Dispensary (Jipe)	14d0a430-4ae7-4186-a5f4-297363f82f3c
10833	Ndimaini Dispensary	76a40503-b37d-43d8-9786-d6f0db5f3227
15325	Ndindika Health Centre	aaf4b66c-e56f-48f1-b25d-f1874730701f
13843	Ndiru Health Centre	eae09a55-fa77-469f-a941-ccdfa5ce9e17
16771	Ndisi Dispensary	8e1edf12-dee0-4cf8-b312-7ab1d84ff492
12637	Ndithini Dispensary	f9a497ab-9a47-47a7-9159-80d86a2cc579
12638	Ndiuni Dispensary	707ebca5-c98c-465a-af0a-635c67f023c6
10834	Ndivai Dispensary	28da667b-52ac-48c0-b7c0-745b30cf90c0
13844	Ndiwa Dispensary	16598a81-4e09-483f-8178-eac4f761af1d
15326	Ndoinet Dispensary	efcde3fe-8d1d-4874-9916-d945edc9f3de
17715	Ndoleli MCK Dispensay	8a6e9de3-2cbd-455c-bde2-1c0170e4955f
11704	Ndome Dispensary (Taita)	08dcd978-3c04-40de-b254-6eb26c8c2d09
11745	Ndongo Purple Clinic	533c4171-e93a-4de6-908c-ac9d82c7d3a9
10835	Ndonyero Medical Clinic	932f3ec3-49c5-4574-9ec5-c58864fc9a6c
15511	Ndonyo Medical Clinic	010688c8-878f-4923-b5a9-44dafe250915
15158	Mau Tea Dispensary	039dc66a-d9ba-43a6-a1e8-bd98978665fb
12491	Maua Cottage	ce667ceb-a103-4611-9e95-3cbf844325a4
12492	Maua Methodist Hospital	89051c46-64c9-4b1e-b1b2-e31d3a13b288
15159	Mauche Dispensary	0e6485de-f5bb-4f1c-9907-e4df500deb1b
15160	Mauche Medical Clinic	a4fef92e-18cd-47b4-b908-7c31935f366c
16412	Mau-Narok Health Services	37085e0a-94bc-4526-a5be-21e48959f084
11582	Maunguja Dispensary	996f27e0-c2b0-4114-988f-2773d081d86f
16010	Mautuma Sub-District Hospital	e5dc5235-2553-4a54-b94e-27c5d4f4388a
12493	Mavindini Health Centre	97aa45dd-c3ca-4377-b896-4ccbd91efb84
18330	Mavindu Dispensary	033091b8-d5de-4942-823b-b0283b96e36f
17256	Mavinye Dispensary-Malili	5e47ac3b-c16d-4e7a-a4f1-14bbe7811e0d
12494	Mavoko Medical Clinic	c4adf5a4-78aa-412e-b084-88c055644061
18482	Mavueni Dispensary	1fc3134b-4bf7-4eea-af75-47448d2d7886
12495	Mavui Dispensary	d80c9435-9c41-4441-9de0-d4dd2727a292
16798	Mawamu Clinic	ea01878e-addc-4e98-8697-c3b43e8d6385
15161	Mawawepi Medical And VCT Centre	4a7bbcc7-22cf-4822-a312-1ea33674872f
13795	Mawego Health Centre	6fdd68f2-059e-42f3-8275-30c41ab8b227
12496	Maweli Dispensary	08e504d4-b47f-4445-92d2-fb2fb7eca2fb
17233	Maweni CDF Dispensary (Kongowea)	8e4330d3-511e-4851-878f-24c53716033a
18302	Maweni Community Clinic	4f389c39-0bbe-4063-bd4c-a031f4e207b1
13796	Mawere Dispensary	1d8ae81c-4126-4958-bedc-a5d806d03f50
11584	Maximillan Clinic	1fd28692-7b2b-4c98-8070-b69be8013ea9
15162	Maximum Medical Services	f21db687-a34a-4ff4-a55a-b4d1e1aaaa8c
16489	Mayanja Dispensary	43e1f72f-c3b2-4fa2-81c9-4fdd6c769527
13079	Mayflower Clinic	821c83a3-abcc-4c73-92b9-2dc749ee340e
18701	Mayo Clinic	7f2a70c5-ae13-4798-ad1a-9dfbeab26725
16597	Mayo Medical Clinic	3ddcaade-d2e2-44d6-8ebc-9cdb8af9be10
16598	Mayo Medical Laboratoy	073bd18a-c9a6-46ae-9f2c-a33fb8b76230
10709	Mayols Medical Clinic	9410e6e4-80be-4f25-89c3-1e54d60bcab0
10710	Mayos Medical Clinic	e408144a-c8bf-454f-bfb9-ce279189161e
11585	Mazeras Dispensary	e8da9adb-0044-4fcc-9e48-c036170cfec1
